==================  TRAIN  track2_both_pass_expanded  (seed 42)  ==================
=== Config ===
{
  "model_name_or_path": "Qwen/Qwen2.5-Coder-7B",
  "output_dir": "runs/qwen7b_qlora_v1",
  "quantization": {
    "load_in_4bit": true,
    "bnb_4bit_quant_type": "nf4",
    "bnb_4bit_use_double_quant": true,
    "bnb_4bit_compute_dtype": "bfloat16"
  },
  "lora": {
    "r": 32,
    "alpha": 64,
    "dropout": 0.05,
    "target_modules": [
      "q_proj",
      "k_proj",
      "v_proj",
      "o_proj",
      "gate_proj",
      "up_proj",
      "down_proj"
    ]
  },
  "training": {
    "per_device_train_batch_size": 2,
    "per_device_eval_batch_size": 4,
    "gradient_accumulation_steps": 8,
    "num_train_epochs": 1.5,
    "learning_rate": 0.0002,
    "lr_scheduler_type": "cosine",
    "warmup_ratio": 0.1,
    "weight_decay": 0.01,
    "bf16": true,
    "optim": "paged_adamw_8bit",
    "packing": true,
    "max_seq_length": 1024,
    "seed": 42,
    "eval_steps": 10,
    "save_steps": 10,
    "save_total_limit": 3,
    "logging_steps": 1,
    "report_to": "none",
    "load_best_model_at_end": true,
    "metric_for_best_model": "eval_loss"
  }
}
=== Output: runs/seed42/track2_both_pass_expanded ===
Dropped over-length (> 1024 tok) examples: {'train': 0, 'validation': 0}
Train: 9888, Val: 3484
Sample text[0]:
### Instruction:
For the given Elixir function definition, infer the most precise correct function type, written as an Elixir set-theoretic type annotation. Respond only with Elixir Types (Descr) syntax.

### Input:
def supported?(codepoint, %FontMetrics{metrics: metrics}) when is_integer(codepoint) do
  Map.has_key?(metrics, codepoint)
end
def supported?(char_list, %FontMetrics{} = metrics) when is_list(char_list) do
  Enum.all?(char_list, &supported?(&1, metrics))
end
def supported?(string, %FontMetrics{} = metrics) when is_bitstring(string) do
  string |> String.to_charlist() |> supported?(
{'loss': 1.2645, 'grad_norm': 0.6894631385803223, 'learning_rate': 1.1764705882352942e-05, 'epoch': 0.01}
  [800/2127] generated
  [820/2127] generated
  [840/2127] generated
  [860/2127] generated
  [880/2127] generated
  [900/2127] generated
  [920/2127] generated
  [940/2127] generated
  [960/2127] generated
  [980/2127] generated
  [1000/2127] generated
  [1020/2127] generated
  [1040/2127] generated
  [1060/2127] generated
  [1080/2127] generated
  [1100/2127] generated
  [1120/2127] generated
  [1140/2127] generated
  [1160/2127] generated
  [1180/2127] generated
  [1200/2127] generated
  [1220/2127] generated
  [1240/2127] generated
  [1260/2127] generated
  [1280/2127] generated
  [1300/2127] generated
  [1320/2127] generated
  [1340/2127] generated
  [1360/2127] generated
  [1380/2127] generated
  [1400/2127] generated
  [1420/2127] generated
  [1440/2127] generated
  [1460/2127] generated
  [1480/2127] generated
  [1500/2127] generated
  [1520/2127] generated
  [1540/2127] generated
  [1560/2127] generated
  [1580/2127] generated
  [1600/2127] generated
  [1620/2127] generated
  [1640/2127] generated
  [1660/2127] generated
  [1680/2127] generated
  [1700/2127] generated
  [1720/2127] generated
  [1740/2127] generated
  [1760/2127] generated
  [1780/2127] generated
  [1800/2127] generated
  [1820/2127] generated
  [1840/2127] generated
  [1860/2127] generated
  [1880/2127] generated
  [1900/2127] generated
  [1920/2127] generated
  [1940/2127] generated
  [1960/2127] generated
  [1980/2127] generated
  [2000/2127] generated
  [2020/2127] generated
  [2040/2127] generated
  [2060/2127] generated
  [2080/2127] generated
  [2100/2127] generated
  [2120/2127] generated

=== Done ===
  Total:                              2127
  Over budget (ref > 1024 tok): 0
  Saved to: runs/seed42/track2_both_pass_expanded/eval_on_common.jsonl
==================  COMPLETION CHECK  ==================
OK  (2127/2127)
Done. Score LOCALLY (needs the custom Elixir toolchain) with:
  mix eval_predictions set-theoretic <trainer>/runs/seed42/track2_both_pass_expanded/eval_on_common.jsonl
