==================  TRAIN  track1_no_gradual  ==================
=== Config ===
{
  "model_name_or_path": "Qwen/Qwen2.5-Coder-7B",
  "output_dir": "runs/qwen7b_qlora_v1",
  "quantization": {
    "load_in_4bit": true,
    "bnb_4bit_quant_type": "nf4",
    "bnb_4bit_use_double_quant": true,
    "bnb_4bit_compute_dtype": "bfloat16"
  },
  "lora": {
    "r": 32,
    "alpha": 64,
    "dropout": 0.05,
    "target_modules": [
      "q_proj",
      "k_proj",
      "v_proj",
      "o_proj",
      "gate_proj",
      "up_proj",
      "down_proj"
    ]
  },
  "training": {
    "per_device_train_batch_size": 2,
    "per_device_eval_batch_size": 1,
    "gradient_accumulation_steps": 8,
    "num_train_epochs": 2,
    "learning_rate": 0.0002,
    "lr_scheduler_type": "cosine",
    "warmup_ratio": 0.05,
    "weight_decay": 0.01,
    "bf16": true,
    "optim": "paged_adamw_8bit",
    "packing": true,
    "max_seq_length": 1024,
    "seed": 42,
    "eval_steps": 10,
    "save_steps": 20,
    "save_total_limit": 3,
    "logging_steps": 1,
    "report_to": "none",
    "load_best_model_at_end": true,
    "metric_for_best_model": "eval_loss"
  }
}
=== Output: runs/track1_no_gradual ===
Dropped over-length (> 1024 tok) examples: {'train': 0, 'validation': 1}
Train: 2919, Val: 523
Sample text[0]:
### Module: FontMetrics
### Types in scope:
@type t :: %FontMetrics{
  version: String.t(),
  source: FontMetrics.Source.t(),
  direction: nil,
  smallest_ppem: integer,
  units_per_em: integer,
  max_box: {x_min :: integer, y_min :: integer, x_max :: integer, y_max :: integer},
  ascent: integer,
  descent: integer,
  line_gap: integer,
  metrics: %{integer => number},
  kerning: %{{integer, integer} => number}
}

### Definition:
def points_to_pixels(points) when is_number(points) do
  points * @point_to_pixel_ratio
end

### Elixir type:
(integer() or float() -> integer() or float())<|endofte
{'loss': 1.3642, 'grad_norm': 0.3806912899017334, 'learning_rate': 5e-05, 'epoch': 0.03}
{'loss': 0.3828, 'grad_norm': 0.3028644919395447, 'learning_rate': 7.914359263258295e-05, 'epoch': 1.18}
{'loss': 0.3465, 'grad_norm': 0.3079792857170105, 'learning_rate': 7.719088907379706e-05, 'epoch': 1.19}
{'loss': 0.3787, 'grad_norm': 0.32554957270622253, 'learning_rate': 7.524731811228374e-05, 'epoch': 1.2}
{'eval_loss': 0.8908736705780029, 'eval_runtime': 32.3401, 'eval_samples_per_second': 4.082, 'eval_steps_per_second': 4.082, 'epoch': 1.2}
{'loss': 0.3416, 'grad_norm': 0.3186444640159607, 'learning_rate': 7.331365793930698e-05, 'epoch': 1.21}
{'loss': 0.3647, 'grad_norm': 0.30920836329460144, 'learning_rate': 7.139068277792523e-05, 'epoch': 1.22}
{'loss': 0.3438, 'grad_norm': 0.2929760217666626, 'learning_rate': 6.94791625729983e-05, 'epoch': 1.24}
{'loss': 0.3295, 'grad_norm': 0.2942397892475128, 'learning_rate': 6.757986268290712e-05, 'epoch': 1.25}
{'loss': 0.344, 'grad_norm': 0.3056991696357727, 'learning_rate': 6.569354357311014e-05, 'epoch': 1.26}
{'loss': 0.3713, 'grad_norm': 0.2976251244544983, 'learning_rate': 6.382096051165847e-05, 'epoch': 1.27}
{'loss': 0.389, 'grad_norm': 0.32286015152931213, 'learning_rate': 6.19628632667923e-05, 'epoch': 1.28}
{'loss': 0.3436, 'grad_norm': 0.3095541000366211, 'learning_rate': 6.011999580673931e-05, 'epoch': 1.3}
{'loss': 0.3842, 'grad_norm': 0.316074401140213, 'learning_rate': 5.829309600183536e-05, 'epoch': 1.31}
{'loss': 0.3385, 'grad_norm': 0.30638930201530457, 'learning_rate': 5.648289532908666e-05, 'epoch': 1.32}
{'eval_loss': 0.898553192615509, 'eval_runtime': 32.3088, 'eval_samples_per_second': 4.086, 'eval_steps_per_second': 4.086, 'epoch': 1.32}
{'loss': 0.3349, 'grad_norm': 0.32851696014404297, 'learning_rate': 5.4690118579292015e-05, 'epoch': 1.33}
{'loss': 0.3789, 'grad_norm': 0.32802149653434753, 'learning_rate': 5.291548356684177e-05, 'epoch': 1.34}
{'loss': 0.3502, 'grad_norm': 0.33053696155548096, 'learning_rate': 5.115970084231059e-05, 'epoch': 1.36}
{'loss': 0.3138, 'grad_norm': 0.300931453704834, 'learning_rate': 4.9423473407958035e-05, 'epoch': 1.37}
{'loss': 0.3851, 'grad_norm': 0.3750070333480835, 'learning_rate': 4.7707496436252e-05, 'epoch': 1.38}
{'loss': 0.3089, 'grad_norm': 0.28987032175064087, 'learning_rate': 4.601245699152659e-05, 'epoch': 1.39}
{'loss': 0.3668, 'grad_norm': 0.3386915326118469, 'learning_rate': 4.433903375488697e-05, 'epoch': 1.4}
{'loss': 0.3871, 'grad_norm': 0.3194248080253601, 'learning_rate': 4.268789675247029e-05, 'epoch': 1.42}
{'loss': 0.325, 'grad_norm': 0.29623767733573914, 'learning_rate': 4.105970708717244e-05, 'epoch': 1.43}
{'loss': 0.3334, 'grad_norm': 0.2698252499103546, 'learning_rate': 3.945511667394719e-05, 'epoch': 1.44}
{'eval_loss': 0.8916463851928711, 'eval_runtime': 32.3021, 'eval_samples_per_second': 4.086, 'eval_steps_per_second': 4.086, 'epoch': 1.44}
{'loss': 0.352, 'grad_norm': 0.30960318446159363, 'learning_rate': 3.787476797878459e-05, 'epoch': 1.45}
{'loss': 0.2925, 'grad_norm': 0.3030165433883667, 'learning_rate': 3.631929376147207e-05, 'epoch': 1.46}
{'loss': 0.4199, 'grad_norm': 0.384462833404541, 'learning_rate': 3.47893168222425e-05, 'epoch': 1.48}
{'loss': 0.3605, 'grad_norm': 0.3209635615348816, 'learning_rate': 3.328544975240932e-05, 'epoch': 1.49}
{'loss': 0.3398, 'grad_norm': 0.3271012604236603, 'learning_rate': 3.180829468908986e-05, 'epoch': 1.5}
{'loss': 0.3149, 'grad_norm': 0.2937186360359192, 'learning_rate': 3.035844307411384e-05, 'epoch': 1.51}
{'loss': 0.3056, 'grad_norm': 0.2890220582485199, 'learning_rate': 2.8936475417214794e-05, 'epoch': 1.52}
{'loss': 0.335, 'grad_norm': 0.30269351601600647, 'learning_rate': 2.7542961063598104e-05, 'epoch': 1.54}
{'loss': 0.3383, 'grad_norm': 0.3170417845249176, 'learning_rate': 2.617845796597954e-05, 'epoch': 1.55}
{'loss': 0.3267, 'grad_norm': 0.3109643757343292, 'learning_rate': 2.484351246118507e-05, 'epoch': 1.56}
{'eval_loss': 0.8972849249839783, 'eval_runtime': 32.2779, 'eval_samples_per_second': 4.089, 'eval_steps_per_second': 4.089, 'epoch': 1.56}
{'loss': 0.3221, 'grad_norm': 0.3237191438674927, 'learning_rate': 2.353865905140187e-05, 'epoch': 1.57}
{'loss': 0.3051, 'grad_norm': 0.30324786901474, 'learning_rate': 2.226442019016739e-05, 'epoch': 1.58}
{'loss': 0.398, 'grad_norm': 0.3498309850692749, 'learning_rate': 2.1021306073183167e-05, 'epoch': 1.6}
{'loss': 0.3721, 'grad_norm': 0.31604793667793274, 'learning_rate': 1.9809814434036e-05, 'epoch': 1.61}
{'loss': 0.2846, 'grad_norm': 0.29854872822761536, 'learning_rate': 1.863043034490938e-05, 'epoch': 1.62}
{'loss': 0.3687, 'grad_norm': 0.3088740110397339, 'learning_rate': 1.748362602236403e-05, 'epoch': 1.63}
{'loss': 0.336, 'grad_norm': 0.32616010308265686, 'learning_rate': 1.63698606382661e-05, 'epoch': 1.64}
{'loss': 0.2959, 'grad_norm': 0.3091793656349182, 'learning_rate': 1.528958013593801e-05, 'epoch': 1.66}
{'loss': 0.3896, 'grad_norm': 0.39366042613983154, 'learning_rate': 1.4243217051606283e-05, 'epoch': 1.67}
{'loss': 0.4034, 'grad_norm': 0.3377424478530884, 'learning_rate': 1.3231190341217081e-05, 'epoch': 1.68}
{'eval_loss': 0.896552562713623, 'eval_runtime': 32.2945, 'eval_samples_per_second': 4.087, 'eval_steps_per_second': 4.087, 'epoch': 1.68}
{'loss': 0.376, 'grad_norm': 0.33734360337257385, 'learning_rate': 1.2253905212689553e-05, 'epoch': 1.69}
{'loss': 0.3336, 'grad_norm': 0.32634466886520386, 'learning_rate': 1.1311752963673439e-05, 'epoch': 1.7}
{'loss': 0.341, 'grad_norm': 0.2850951552391052, 'learning_rate': 1.0405110824876619e-05, 'epoch': 1.72}
{'loss': 0.3932, 'grad_norm': 0.3451971709728241, 'learning_rate': 9.534341809024583e-06, 'epoch': 1.73}
{'loss': 0.3148, 'grad_norm': 0.29608577489852905, 'learning_rate': 8.699794565512975e-06, 'epoch': 1.74}
{'loss': 0.2966, 'grad_norm': 0.26812657713890076, 'learning_rate': 7.9018032408109e-06, 'epoch': 1.75}
{'loss': 0.2958, 'grad_norm': 0.3072996735572815, 'learning_rate': 7.140687344671282e-06, 'epoch': 1.76}
{'loss': 0.363, 'grad_norm': 0.30706480145454407, 'learning_rate': 6.416751622201389e-06, 'epoch': 1.78}
{'loss': 0.303, 'grad_norm': 0.28257209062576294, 'learning_rate': 5.73028593184538e-06, 'epoch': 1.79}
{'loss': 0.3416, 'grad_norm': 0.31261226534843445, 'learning_rate': 5.08156512932696e-06, 'epoch': 1.8}
{'eval_loss': 0.8924314379692078, 'eval_runtime': 32.2904, 'eval_samples_per_second': 4.088, 'eval_steps_per_second': 4.088, 'epoch': 1.8}
{'loss': 0.4216, 'grad_norm': 0.3300592303276062, 'learning_rate': 4.4708489575993496e-06, 'epoch': 1.81}
{'loss': 0.3565, 'grad_norm': 0.33454710245132446, 'learning_rate': 3.898381942846041e-06, 'epoch': 1.82}
{'loss': 0.2918, 'grad_norm': 0.30605295300483704, 'learning_rate': 3.364393296574453e-06, 'epoch': 1.84}
{'loss': 0.3445, 'grad_norm': 0.30654382705688477, 'learning_rate': 2.869096823841244e-06, 'epoch': 1.85}
{'loss': 0.3503, 'grad_norm': 0.2973209321498871, 'learning_rate': 2.41269083764647e-06, 'epoch': 1.86}
{'loss': 0.2623, 'grad_norm': 0.27699536085128784, 'learning_rate': 1.995358079530463e-06, 'epoch': 1.87}
{'loss': 0.4301, 'grad_norm': 0.3111201226711273, 'learning_rate': 1.6172656464055747e-06, 'epoch': 1.88}
{'loss': 0.4024, 'grad_norm': 0.31238844990730286, 'learning_rate': 1.2785649236517038e-06, 'epoch': 1.9}
{'loss': 0.3637, 'grad_norm': 0.2924613058567047, 'learning_rate': 9.793915245028596e-07, 'epoch': 1.91}
{'loss': 0.3025, 'grad_norm': 0.31113073229789734, 'learning_rate': 7.19865235748507e-07, 'epoch': 1.92}
{'eval_loss': 0.893852710723877, 'eval_runtime': 32.2951, 'eval_samples_per_second': 4.087, 'eval_steps_per_second': 4.087, 'epoch': 1.92}
{'loss': 0.3607, 'grad_norm': 0.28796860575675964, 'learning_rate': 5.000899697719552e-07, 'epoch': 1.93}
{'loss': 0.3328, 'grad_norm': 0.3158687949180603, 'learning_rate': 3.2015372294450507e-07, 'epoch': 1.94}
{'loss': 0.3666, 'grad_norm': 0.3043825030326843, 'learning_rate': 1.8012854039244353e-07, 'epoch': 1.96}
{'loss': 0.3584, 'grad_norm': 0.2929108738899231, 'learning_rate': 8.007048715068521e-08, 'epoch': 1.97}
{'loss': 0.3728, 'grad_norm': 0.30555760860443115, 'learning_rate': 2.0019625714740032e-08, 'epoch': 1.98}
{'loss': 0.3244, 'grad_norm': 0.2888323962688446, 'learning_rate': 0.0, 'epoch': 1.99}
{'train_runtime': 2056.6531, 'train_samples_per_second': 1.296, 'train_steps_per_second': 0.081, 'train_loss': 0.5160811552441263, 'epoch': 1.99}
=== Done. Adapter saved to runs/track2_both_pass ===
==================  GENERATE   track1_no_gradual  (common test)  ==================
=== Loading base model: Qwen/Qwen2.5-Coder-7B ===
=== Loading adapter: runs/track1_no_gradual ===
=== Generating predictions for 889 entries ===
  [20/889] generated
  [40/889] generated
  [60/889] generated
  [80/889] generated
  [100/889] generated
  [120/889] generated
  [140/889] generated
  [160/889] generated
  [180/889] generated
  [200/889] generated
  [220/889] generated
  [240/889] generated
  [260/889] generated
  [280/889] generated
  [300/889] generated
  [320/889] generated
  [340/889] generated
  [360/889] generated
  [380/889] generated
  [400/889] generated
  [420/889] generated
  [440/889] generated
  [460/889] generated
  [480/889] generated
  [500/889] generated
  [520/889] generated
  [540/889] generated
  [560/889] generated
  [580/889] generated
  [600/889] generated
  [620/889] generated
  [640/889] generated
  [660/889] generated
  [680/889] generated
  [700/889] generated
  [720/889] generated
  [740/889] generated
  [760/889] generated
  [780/889] generated
  [800/889] generated
  [820/889] generated
  [840/889] generated
  [860/889] generated
  [880/889] generated

=== Done ===
  Total:                              889
  Over budget (ref > 1024 tok): 0
  Saved to: runs/track1_no_gradual/eval_on_common.jsonl
==================  GENERATE   track2_both_pass  (common test)  ==================
=== Loading base model: Qwen/Qwen2.5-Coder-7B ===
=== Loading adapter: runs/track2_both_pass ===
=== Generating predictions for 889 entries ===
  [20/889] generated
  [40/889] generated
  [60/889] generated
  [80/889] generated
  [100/889] generated
  [120/889] generated
  [140/889] generated
  [160/889] generated
  [180/889] generated
  [200/889] generated
  [220/889] generated
  [240/889] generated
  [260/889] generated
  [280/889] generated
  [300/889] generated
  [320/889] generated
  [340/889] generated
  [360/889] generated
  [380/889] generated
  [400/889] generated
  [420/889] generated
  [440/889] generated
  [460/889] generated
  [480/889] generated
  [500/889] generated
  [520/889] generated
  [540/889] generated
  [560/889] generated
  [580/889] generated
  [600/889] generated
  [620/889] generated
  [640/889] generated
  [660/889] generated
  [680/889] generated
  [700/889] generated
  [720/889] generated
  [740/889] generated
  [760/889] generated
  [780/889] generated
  [800/889] generated
  [820/889] generated
  [840/889] generated
  [860/889] generated
  [880/889] generated

=== Done ===
  Total:                              889
  Over budget (ref > 1024 tok): 0
  Saved to: runs/track2_both_pass/eval_on_common.jsonl
==================  COMPARISON  ==================
subset         adapter                        N       EM%       TC% safe&prec% emit_dyn%
----------------------------------------------------------------------------------------
overall        track1_no_gradual            889      10.3       0.0       0.0       0.0
overall        track2_both_pass             889      13.4       0.0       0.0      70.0

----------------------------------------------------------------------------------------
dynamic-free   track1_no_gradual            485      19.0       0.0       0.0       0.0
dynamic-free   track2_both_pass             485      14.4       0.0       0.0      50.5

----------------------------------------------------------------------------------------
with-dynamic   track1_no_gradual            404       0.0       0.0       0.0       0.0
with-dynamic   track2_both_pass             404      12.1       0.0       0.0      93.3

Legend: EM exact-match | TC typecheck-accept | safe&prec typecheck-accept WITHOUT dynamic() (genuine safety) | emit_dyn share of predictions containing dynamic()
Done. Per-adapter results: runs/*/eval_on_common.jsonl
